% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.05	1	1	3	3	2	100	2	100	0.00848668	0.00636396	0.00398668	0.0129867	50	0	50	50	
0	0.05	1	1	3	4	2	3004	1	1502	0.0129868	0	0.0129868	0.0129868	1502	0	1502	1502	
0	0.05	1	2	2	3	2	100	1	50	0.0119743	0	0.0119743	0.0119743	50	0	50	50	
0	0.05	1	2	2	4	2	3004	1	1502	0.0119743	0	0.0119743	0.0119743	1502	0	1502	1502	
0	0.05	1	3	1	3	2	100	1	50	0.0109618	0	0.0109618	0.0109618	50	0	50	50	
0	0.05	1	3	1	4	2	3004	1	1502	0.0109619	0	0.0109619	0.0109619	1502	0	1502	1502	
0	0.05	2	4	2	3	2	100	2	100	0.00794943	0.00565685	0.00394943	0.0119494	50	0	50	50	
0	0.05	2	4	2	4	2	3004	1	1502	0.0119495	0	0.0119495	0.0119495	1502	0	1502	1502	
0	0.05	2	5	3	3	2	100	1	50	0.012937	0	0.012937	0.012937	50	0	50	50	
0	0.05	2	5	3	4	2	3004	1	1502	0.0129371	0	0.0129371	0.0129371	1502	0	1502	1502	
0	0.05	2	6	1	3	2	100	1	50	0.0109246	0	0.0109246	0.0109246	50	0	50	50	
0	0.05	2	6	1	4	2	3004	1	1502	0.0109247	0	0.0109247	0.0109247	1502	0	1502	1502	
0	0.05	3	7	2	3	2	100	2	100	0.00791218	0.00565685	0.00391218	0.0119122	50	0	50	50	
0	0.05	3	7	2	4	2	3004	1	1502	0.0119123	0	0.0119123	0.0119123	1502	0	1502	1502	
0	0.05	3	8	1	3	2	100	1	50	0.0108998	0	0.0108998	0.0108998	50	0	50	50	
0	0.05	3	8	1	4	2	3004	1	1502	0.0108998	0	0.0108998	0.0108998	1502	0	1502	1502	
0	0.05	3	9	3	3	2	100	1	50	0.0128874	0	0.0128874	0.0128874	50	0	50	50	
0	0.05	3	9	3	4	2	3004	1	1502	0.0128874	0	0.0128874	0.0128874	1502	0	1502	1502	
0	0.05	4	10	2	3	2	100	1	50	0.0118749	0	0.0118749	0.0118749	50	0	50	50	
0	0.05	4	10	2	4	2	3004	1	1502	0.011875	0	0.011875	0.011875	1502	0	1502	1502	
0	0.05	4	11	3	3	2	100	1	50	0.0128625	0	0.0128625	0.0128625	50	0	50	50	
0	0.05	4	11	3	4	2	3004	1	1502	0.0128626	0	0.0128626	0.0128626	1502	0	1502	1502	
0	0.05	4	12	1	3	2	100	2	100	0.0073501	0.00494975	0.0038501	0.0108501	50	0	50	50	
0	0.05	4	12	1	4	2	3004	1	1502	0.0108502	0	0.0108502	0.0108502	1502	0	1502	1502	
0	0.05	5	13	2	3	2	100	2	100	0.00783769	0.00565685	0.00383769	0.0118377	50	0	50	50	
0	0.05	5	13	2	4	2	3004	1	1502	0.0118378	0	0.0118378	0.0118378	1502	0	1502	1502	
0	0.05	5	14	3	3	2	100	1	50	0.0128253	0	0.0128253	0.0128253	50	0	50	50	
0	0.05	5	14	3	4	2	3004	1	1502	0.0128253	0	0.0128253	0.0128253	1502	0	1502	1502	
0	0.05	5	15	1	3	2	100	1	50	0.0108129	0	0.0108129	0.0108129	50	0	50	50	
0	0.05	5	15	1	4	2	3004	1	1502	0.0108129	0	0.0108129	0.0108129	1502	0	1502	1502	
0	0.05	6	16	1	3	2	100	2	100	0.00730044	0.00494975	0.00380044	0.0108004	50	0	50	50	
0	0.05	6	16	1	4	2	3004	1	1502	0.0108005	0	0.0108005	0.0108005	1502	0	1502	1502	
0	0.05	6	17	2	3	2	100	1	50	0.011788	0	0.011788	0.011788	50	0	50	50	
0	0.05	6	17	2	4	2	3004	1	1502	0.0117881	0	0.0117881	0.0117881	1502	0	1502	1502	
0	0.05	6	18	3	3	2	100	1	50	0.0127756	0	0.0127756	0.0127756	50	0	50	50	
0	0.05	6	18	3	4	2	3004	1	1502	0.0127757	0	0.0127757	0.0127757	1502	0	1502	1502	
0	0.05	7	19	3	3	3	150	2	100	0.0117632	0.00848528	0.00576319	0.0177632	50	0	50	50	
0	0.05	7	19	3	4	3	4506	2	3004	0.0172633	0.00212132	0.0157633	0.0187633	1502	0	1502	1502	
0	0.05	7	20	1	3	3	150	3	150	0.00675078	0.00519615	0.00375078	0.0127508	50	0	50	50	
0	0.05	7	20	1	4	3	4506	1	1502	0.0167508	0	0.0167508	0.0167508	1502	0	1502	1502	
0	0.05	7	21	2	3	3	150	2	100	0.00673836	0.00282843	0.00473836	0.00873836	50	0	50	50	
0	0.05	7	21	2	4	3	4506	1	1502	0.0177384	0	0.0177384	0.0177384	1502	0	1502	1502	
