1.0088762	0.05
1.0402016	0.1
1.0589502	0.15
1.0749812	0.2
1.165360	0.25
1.5689949	0.3
1.5737576	0.35
1.584182	0.4
1.5971236	0.45
1.603526	0.5
1.6124856	0.55
1.616662	0.6
1.621538	0.65
1.636806	0.7
1.645654	0.75
1.652690	0.8
1.953476	0.85
1.961774	0.9
1.967668	0.95
1.979408	1
