.8791924	0.05
.9165384	0.1
1.1013502	0.15
1.6043604	0.2
1.6922076	0.25
1.713146	0.3
1.936809	0.35
1.9697088	0.4
1.981368	0.45
2.019148	0.5
2.068426	0.55
2.189660	0.6
2.3637404	0.65
2.572868	0.7
2.621565	0.75
2.712948	0.8
3.253992	0.85
3.456968	0.9
3.575514	0.95
4.126686	1
