0.707700	0.05
0.830828	0.1
0.9592778	0.15
1.3619576	0.2
1.3792834	0.25
1.5743138	0.3
1.7763978	0.35
1.8072938	0.4
1.8600148	0.45
1.868901	0.5
1.97392273	0.55
1.9818568	0.6
2.0535812	0.65
2.060532	0.7
2.160343	0.75
2.2112082	0.8
2.4444862	0.85
2.8019988	0.9
2.8420364	0.95
3.172660	1
