0.06968222	0.05
0.07041114	0.1
0.07079632	0.15
0.1078011	0.2
0.12686244	0.25
0.132362	0.3
2.416716164	0.35
2.42936058	0.4
2.42994288	0.45
2.43579732	0.5
2.44277128	0.55
2.44352312	0.6
2.44406622	0.65
2.45598304	0.7
2.47201612	0.75
2.47522842	0.8
4.7884144	0.85
4.80293234	0.9
4.80503206	0.95
4.81168296	1
