0.06987138	0.05
0.07016606	0.1
0.12590264	0.15
0.13242672	0.2
2.416488042	0.25
2.42921848	0.3
2.43631788	0.35
2.4368388	0.4
2.443278	0.45
2.44371154	0.5
2.4441317	0.55
2.4480535	0.6
2.45004762	0.65
2.45093658	0.7
2.45606754	0.75
2.47225794	0.8
2.4745399	0.85
4.14388036	0.9
4.79120132	0.95
4.80539724	1
