.6247378	0.05
.666800	0.1
1.2902598	0.15
1.3172136	0.2
1.4959398	0.25
1.6145808	0.3
1.641042	0.35
1.6613628	0.4
1.6675316	0.45
1.668412	0.5
1.835859	0.55
1.98212279	0.6
2.0151218	0.65
2.0619468	0.7
2.4240252	0.75
2.605808	0.8
2.6386176	0.85
2.7249988	0.9
2.830010	0.95
3.263562	1
