1.103212	0.05
1.1290176	0.1
1.182906	0.15
1.211462	0.2
1.224960	0.25
1.6006954	0.3
1.629714	0.35
1.640416	0.4
1.644518	0.45
1.657180	0.5
1.6856318	0.55
1.692936	0.6
1.698840	0.65
1.7003628	0.7
1.710758	0.75
1.7219758	0.8
1.849348	0.85
1.858700	0.9
1.864032	0.95
1.875520	1
