0.8791924	0.05
0.9169404	0.1
1.1001742	0.15
1.6043604	0.2
1.6739816	0.25
1.713146	0.3
1.936809	0.35
1.9697088	0.4
1.981368	0.45
2.019148	0.5
2.068426	0.55
2.189660	0.6
2.23702019	0.65
2.364346	0.7
2.572868	0.75
2.621565	0.8
2.712948	0.85
3.253992	0.9
3.458730	0.95
3.576586	1
