0.113214	1	1	3	5.52733e-12	8.39756
0.114214	1	1	3	5.52705e-12	8.39708
0.115214	1	1	3	5.52677e-12	8.3966
0.116214	1	1	3	5.52649e-12	8.39612
0.117214	1	1	3	5.5262e-12	8.39564
0.118214	1	1	3	5.52592e-12	8.39516
0.119214	1	1	3	5.52564e-12	8.39467
0.120214	1	1	3	5.52536e-12	8.39419
0.121214	1	1	3	5.52507e-12	8.39371
0.122214	1	1	3	5.52479e-12	8.39323
0.123214	1	1	3	5.52451e-12	8.39275
0.124214	1	1	3	5.52423e-12	8.39227
0.125214	1	1	3	5.52395e-12	8.39178
0.126214	1	1	3	5.52366e-12	8.3913
0.127214	1	1	3	5.52338e-12	8.39082
0.128214	1	1	3	5.5231e-12	8.39034
0.129214	1	1	3	5.52282e-12	8.38986
0.130214	1	1	3	5.52253e-12	8.38938
0.131214	1	1	3	5.52225e-12	8.3889
0.132214	1	1	3	5.52197e-12	8.38842
0.133214	1	1	3	5.52169e-12	8.38793
0.134214	1	1	3	5.52141e-12	8.38745
0.135214	1	1	3	5.52112e-12	8.38697
0.136214	1	1	3	5.52084e-12	8.38649
0.137214	1	1	3	5.52056e-12	8.38601
0.138214	1	1	3	5.52028e-12	8.38553
0.139214	1	1	3	5.52e-12	8.38505
0.140214	1	1	3	5.51972e-12	8.38457
0.141214	1	1	3	5.51943e-12	8.38409
0.142214	1	1	3	5.51915e-12	8.38361
0.143214	1	1	3	5.51887e-12	8.38313
0.144214	1	1	3	5.51859e-12	8.38264
0.145214	1	1	3	5.51831e-12	8.38216
0.146214	1	1	3	5.51802e-12	8.38168
0.147214	1	1	3	5.51774e-12	8.3812
0.148214	1	1	3	5.51746e-12	8.38072
0.149214	1	1	3	5.51718e-12	8.38024
0.150214	1	1	3	5.5169e-12	8.37976
0.151214	1	1	3	5.51662e-12	8.37928
0.152214	1	1	3	5.51633e-12	8.3788
0.153214	1	1	3	5.51605e-12	8.37832
0.154214	1	1	3	5.51577e-12	8.37784
0.155214	1	1	3	5.51549e-12	8.37736
0.156214	1	1	3	5.51521e-12	8.37688
0.157214	1	1	3	5.51493e-12	8.3764
0.158214	1	1	3	5.51465e-12	8.37592
0.159214	1	1	3	5.51436e-12	8.37544
0.160214	1	1	3	5.51408e-12	8.37496
0.161214	1	1	3	5.5138e-12	8.37448
0.162214	1	1	3	5.51352e-12	8.374
0.163214	1	1	3	5.51324e-12	8.37352
0.164214	1	1	3	5.51296e-12	8.37304
0.165214	1	1	3	5.51268e-12	8.37256
0.166214	1	1	3	5.5124e-12	8.37208
0.167214	1	1	3	5.51211e-12	8.3716
0.168214	1	1	3	5.51183e-12	8.37112
0.169214	1	1	3	5.51155e-12	8.37064
0.170214	1	1	3	5.51127e-12	8.37016
0.171214	1	1	3	5.51099e-12	8.36968
0.172214	1	1	3	5.51071e-12	8.3692
0.173214	1	1	3	5.51043e-12	8.36872
0.174214	1	1	3	5.51015e-12	8.36824
0.175214	1	1	3	5.50986e-12	8.36776
0.176214	1	1	3	5.50958e-12	8.36728
0.177214	1	1	3	5.5093e-12	8.3668
0.178214	1	1	3	5.50902e-12	8.36632
0.179214	1	1	3	5.50874e-12	8.36584
0.180214	1	1	3	5.50846e-12	8.36536
0.181214	1	1	3	5.50818e-12	8.36488
0.182214	1	1	3	5.5079e-12	8.36441
0.183214	1	1	3	5.50762e-12	8.36393
0.184214	1	1	3	5.50734e-12	8.36345
0.185214	1	1	3	5.50706e-12	8.36297
0.186214	1	1	3	5.50677e-12	8.36249
0.187214	1	1	3	5.50649e-12	8.36201
0.188214	1	1	3	5.50621e-12	8.36153
0.189214	1	1	3	5.50593e-12	8.36105
0.190214	1	1	3	5.50565e-12	8.36057
0.191214	1	1	3	5.50537e-12	8.36009
0.192214	1	1	3	5.50509e-12	8.35961
0.193214	1	1	3	5.50481e-12	8.35914
0.194214	1	1	3	5.50453e-12	8.35866
0.195214	1	1	3	5.50425e-12	8.35818
0.196214	1	1	3	5.50397e-12	8.3577
0.197214	1	1	3	5.50369e-12	8.35722
0.198214	1	1	3	5.50341e-12	8.35674
0.199214	1	1	3	5.50313e-12	8.35626
0.200214	1	1	3	5.50284e-12	8.35578
0.201214	1	1	3	5.50256e-12	8.35531
0.202214	1	1	3	5.50228e-12	8.35483
0.203214	1	1	3	5.502e-12	8.35435
0.204214	1	1	3	5.50172e-12	8.35387
0.205214	1	1	3	5.50144e-12	8.35339
0.206214	1	1	3	5.50116e-12	8.35291
0.207214	1	1	3	5.50088e-12	8.35244
0.208214	1	1	3	5.5006e-12	8.35196
0.209214	1	1	3	5.50032e-12	8.35148
0.210214	1	1	3	5.50004e-12	8.351
0.211214	1	1	3	5.49976e-12	8.35052
0.212214	1	1	3	5.49948e-12	8.35004
0.213214	1	1	3	5.4992e-12	8.34957
0.214214	1	1	3	5.49892e-12	8.34909
0.215214	1	1	3	5.49864e-12	8.34861
0.216214	1	1	3	5.49836e-12	8.34813
0.217214	1	1	3	5.49808e-12	8.34765
0.218214	1	1	3	5.4978e-12	8.34718
0.219214	1	1	3	5.49752e-12	8.3467
0.220214	1	1	3	5.49724e-12	8.34622
0.221214	1	1	3	5.49696e-12	8.34574
0.222214	1	1	3	5.49668e-12	8.34526
0.223214	1	1	3	5.4964e-12	8.34479
0.224214	1	1	3	5.49612e-12	8.34431
0.225214	1	1	3	5.49584e-12	8.34383
0.226214	1	1	3	5.49556e-12	8.34335
0.227214	1	1	3	5.49528e-12	8.34288
0.228214	1	1	3	5.495e-12	8.3424
0.229214	1	1	3	5.49472e-12	8.34192
0.230214	1	1	3	5.49444e-12	8.34144
0.231214	1	1	3	5.49416e-12	8.34097
0.232214	1	1	3	5.49388e-12	8.34049
0.233214	1	1	3	5.4936e-12	8.34001
0.234214	1	1	3	5.49332e-12	8.33953
0.235214	1	1	3	5.49304e-12	8.33906
0.236214	1	1	3	5.49276e-12	8.33858
0.237214	1	1	3	5.49248e-12	8.3381
0.238214	1	1	3	5.4922e-12	8.33763
0.239214	1	1	3	5.49192e-12	8.33715
0.240214	1	1	3	5.49164e-12	8.33667
0.241214	1	1	3	5.49136e-12	8.33619
0.242214	1	1	3	5.49108e-12	8.33572
0.243214	1	1	3	5.4908e-12	8.33524
0.244214	1	1	3	5.49052e-12	8.33476
0.245214	1	1	3	5.49024e-12	8.33429
0.246214	1	1	3	5.48996e-12	8.33381
0.247214	1	1	3	5.48968e-12	8.33333
0.248214	1	1	3	5.4894e-12	8.33286
0.249214	1	1	3	5.48912e-12	8.33238
0.250214	1	1	3	5.48885e-12	8.3319
0.251214	1	1	3	5.48857e-12	8.33143
0.252214	1	1	3	5.48829e-12	8.33095
0.253214	1	1	3	5.48801e-12	8.33047
0.254214	1	1	3	5.48773e-12	8.33
0.255214	1	1	3	5.48745e-12	8.32952
0.256214	1	1	3	5.48717e-12	8.32904
0.257214	1	1	3	5.48689e-12	8.32857
0.258214	1	1	3	5.48661e-12	8.32809
0.259214	1	1	3	5.48633e-12	8.32761
0.260214	1	1	3	5.48605e-12	8.32714
0.261214	1	1	3	5.48577e-12	8.32666
0.262214	1	1	3	5.48549e-12	8.32618
0.263214	1	1	3	5.48521e-12	8.32571
0.264214	1	1	3	5.48493e-12	8.32523
0.265214	1	1	3	5.48466e-12	8.32476
0.266214	1	1	3	5.48438e-12	8.32428
0.267214	1	1	3	5.4841e-12	8.3238
0.268214	1	1	3	5.48382e-12	8.32333
0.269214	1	1	3	5.48354e-12	8.32285
0.270214	1	1	3	5.48326e-12	8.32238
0.271214	1	1	3	5.48298e-12	8.3219
0.272214	1	1	3	5.4827e-12	8.32142
0.273214	1	1	3	5.48242e-12	8.32095
0.274214	1	1	3	5.48214e-12	8.32047
0.275214	1	1	3	5.48187e-12	8.32
0.276214	1	1	3	5.48159e-12	8.31952
0.277214	1	1	3	5.48131e-12	8.31904
0.278214	1	1	3	5.48103e-12	8.31857
0.279214	1	1	3	5.48075e-12	8.31809
0.280214	1	1	3	5.48047e-12	8.31762
0.281214	1	1	3	5.48019e-12	8.31714
0.282214	1	1	3	5.47991e-12	8.31667
0.283214	1	1	3	5.47963e-12	8.31619
0.284214	1	1	3	5.47936e-12	8.31572
0.285214	1	1	3	5.47908e-12	8.31524
0.286214	1	1	3	5.4788e-12	8.31477
0.287214	1	1	3	5.47852e-12	8.31429
0.288214	1	1	3	5.47824e-12	8.31381
0.289214	1	1	3	5.47796e-12	8.31334
0.290214	1	1	3	5.47768e-12	8.31286
0.291214	1	1	3	5.4774e-12	8.31239
0.292214	1	1	3	5.47713e-12	8.31191
0.293214	1	1	3	5.47685e-12	8.31144
0.294214	1	1	3	5.47657e-12	8.31096
0.295214	1	1	3	5.47629e-12	8.31049
0.296214	1	1	3	5.47601e-12	8.31001
0.297214	1	1	3	5.47573e-12	8.30954
0.298214	1	1	3	5.47546e-12	8.30906
0.299214	1	1	3	5.47518e-12	8.30859
0.300214	1	1	3	5.4749e-12	8.30811
0.301214	1	1	3	5.47462e-12	8.30764
0.302214	1	1	3	5.47434e-12	8.30716
0.303214	1	1	3	5.47406e-12	8.30669
0.304214	1	1	3	5.47379e-12	8.30621
0.305214	1	1	3	5.47351e-12	8.30574
0.306214	1	1	3	5.47323e-12	8.30527
0.307214	1	1	3	5.47295e-12	8.30479
0.308214	1	1	3	5.47267e-12	8.30432
0.309214	1	1	3	5.47239e-12	8.30384
0.310214	1	1	3	5.47212e-12	8.30337
0.311214	1	1	3	5.47184e-12	8.30289
0.312214	1	1	3	5.47156e-12	8.30242
0.313214	1	1	3	5.47128e-12	8.30194
0.314214	1	1	3	5.471e-12	8.30147
0.315214	1	1	3	5.47072e-12	8.301
0.316214	1	1	3	5.47045e-12	8.30052
0.317214	1	1	3	5.47017e-12	8.30005
0.318214	1	1	3	5.46989e-12	8.29957
0.319214	1	1	3	5.46961e-12	8.2991
0.320214	1	1	3	5.46933e-12	8.29862
0.321214	1	1	3	5.46906e-12	8.29815
0.322214	1	1	3	5.46878e-12	8.29768
0.323214	1	1	3	5.4685e-12	8.2972
0.324214	1	1	3	5.46822e-12	8.29673
0.325214	1	1	3	5.46795e-12	8.29625
0.326214	1	1	3	5.46767e-12	8.29578
0.327214	1	1	3	5.46739e-12	8.29531
0.328214	1	1	3	5.46711e-12	8.29483
0.329214	1	1	3	5.46683e-12	8.29436
0.330214	1	1	3	5.46656e-12	8.29389
0.331214	1	1	3	5.46628e-12	8.29341
0.332214	1	1	3	5.466e-12	8.29294
0.333214	1	1	3	5.46572e-12	8.29246
0.334214	1	1	3	5.46545e-12	8.29199
0.335214	1	1	3	5.46517e-12	8.29152
0.336214	1	1	3	5.46489e-12	8.29104
0.337214	1	1	3	5.46461e-12	8.29057
0.338214	1	1	3	5.46433e-12	8.2901
0.339214	1	1	3	5.46406e-12	8.28962
0.340214	1	1	3	5.46378e-12	8.28915
0.341214	1	1	3	5.4635e-12	8.28868
0.342214	1	1	3	5.46322e-12	8.2882
0.343214	1	1	3	5.46295e-12	8.28773
0.344214	1	1	3	5.46267e-12	8.28726
0.345214	1	1	3	5.46239e-12	8.28678
0.346214	1	1	3	5.46211e-12	8.28631
0.347214	1	1	3	5.46184e-12	8.28584
0.348214	1	1	3	5.46156e-12	8.28536
0.349214	1	1	3	5.46128e-12	8.28489
0.350214	1	1	3	5.46101e-12	8.28442
0.351214	1	1	3	5.46073e-12	8.28395
0.352214	1	1	3	5.46045e-12	8.28347
0.353214	1	1	3	5.46017e-12	8.283
0.354214	1	1	3	5.4599e-12	8.28253
0.355214	1	1	3	5.45962e-12	8.28205
0.356214	1	1	3	5.45934e-12	8.28158
0.357214	1	1	3	5.45906e-12	8.28111
0.358214	1	1	3	5.45879e-12	8.28064
0.359214	1	1	3	5.45851e-12	8.28016
0.360214	1	1	3	5.45823e-12	8.27969
0.361214	1	1	3	5.45796e-12	8.27922
0.362214	1	1	3	5.45768e-12	8.27875
0.363214	1	1	3	5.4574e-12	8.27827
0.364214	1	1	3	5.45712e-12	8.2778
0.365214	1	1	3	5.45685e-12	8.27733
0.366214	1	1	3	5.45657e-12	8.27686
0.367214	1	1	3	5.45629e-12	8.27638
0.368214	1	1	3	5.45602e-12	8.27591
0.369214	1	1	3	5.45574e-12	8.27544
0.370214	1	1	3	5.45546e-12	8.27497
0.371214	1	1	3	5.45519e-12	8.27449
0.372214	1	1	3	5.45491e-12	8.27402
0.373214	1	1	3	5.45463e-12	8.27355
0.374214	1	1	3	5.45435e-12	8.27308
0.375214	1	1	3	5.45408e-12	8.27261
0.376214	1	1	3	5.4538e-12	8.27213
0.377214	1	1	3	5.45352e-12	8.27166
0.378214	1	1	3	5.45325e-12	8.27119
0.379214	1	1	3	5.45297e-12	8.27072
0.380214	1	1	3	5.45269e-12	8.27025
0.381214	1	1	3	5.45242e-12	8.26977
0.382214	1	1	3	5.45214e-12	8.2693
0.383214	1	1	3	5.45186e-12	8.26883
0.384214	1	1	3	5.45159e-12	8.26836
0.385214	1	1	3	5.45131e-12	8.26789
0.386214	1	1	3	5.45103e-12	8.26742
0.387214	1	1	3	5.45076e-12	8.26694
0.388214	1	1	3	5.45048e-12	8.26647
0.389214	1	1	3	5.4502e-12	8.266
0.390214	1	1	3	5.44993e-12	8.26553
0.391214	1	1	3	5.44965e-12	8.26506
0.392214	1	1	3	5.44938e-12	8.26459
0.393214	1	1	3	5.4491e-12	8.26411
0.394214	1	1	3	5.44882e-12	8.26364
0.395214	1	1	3	5.44855e-12	8.26317
0.396214	1	1	3	5.44827e-12	8.2627
0.397214	1	1	3	5.44799e-12	8.26223
0.398214	1	1	3	5.44772e-12	8.26176
0.399214	1	1	3	5.44744e-12	8.26129
0.400214	1	1	3	5.44716e-12	8.26082
0.401214	1	1	3	5.44689e-12	8.26034
0.402214	1	1	3	5.44661e-12	8.25987
0.403214	1	1	3	5.44634e-12	8.2594
0.404214	1	1	3	5.44606e-12	8.25893
0.405214	1	1	3	5.44578e-12	8.25846
0.406214	1	1	3	5.44551e-12	8.25799
0.407214	1	1	3	5.44523e-12	8.25752
0.408214	1	1	3	5.44495e-12	8.25705
0.409214	1	1	3	5.44468e-12	8.25658
0.410214	1	1	3	5.4444e-12	8.25611
0.411214	1	1	3	5.44413e-12	8.25564
0.412214	1	1	3	5.44385e-12	8.25517
0.413214	1	1	3	5.44357e-12	8.25469
0.414214	1	1	3	5.4433e-12	8.25422
0.415214	1	1	3	5.44302e-12	8.25375
0.416214	1	1	3	5.44275e-12	8.25328
0.417214	1	1	3	5.44247e-12	8.25281
0.418214	1	1	3	5.44219e-12	8.25234
0.419214	1	1	3	5.44192e-12	8.25187
0.420214	1	1	3	5.44164e-12	8.2514
0.421214	1	1	3	5.44137e-12	8.25093
0.422214	1	1	3	5.44109e-12	8.25046
0.423214	1	1	3	5.44082e-12	8.24999
0.424214	1	1	3	5.44054e-12	8.24952
0.425214	1	1	3	5.44026e-12	8.24905
0.426214	1	1	3	5.43999e-12	8.24858
0.427214	1	1	3	5.43971e-12	8.24811
0.428214	1	1	3	5.43944e-12	8.24764
0.429214	1	1	3	5.43916e-12	8.24717
0.430214	1	1	3	5.43889e-12	8.2467
0.431214	1	1	3	5.43861e-12	8.24623
0.432214	1	1	3	5.43833e-12	8.24576
0.433214	1	1	3	5.43806e-12	8.24529
0.434214	1	1	3	5.43778e-12	8.24482
0.435214	1	1	3	5.43751e-12	8.24435
0.436214	1	1	3	5.43723e-12	8.24388
0.437214	1	1	3	5.43696e-12	8.24341
0.438214	1	1	3	5.43668e-12	8.24294
0.439214	1	1	3	5.43641e-12	8.24247
0.440214	1	1	3	5.43613e-12	8.242
0.441214	1	1	3	5.43585e-12	8.24153
0.442214	1	1	3	5.43558e-12	8.24106
0.443214	1	1	3	5.4353e-12	8.24059
0.444214	1	1	3	5.43503e-12	8.24012
0.445214	1	1	3	5.43475e-12	8.23965
0.446214	1	1	3	5.43448e-12	8.23918
0.447214	1	1	3	5.4342e-12	8.23871
0.448214	1	1	3	5.43393e-12	8.23824
0.449214	1	1	3	5.43365e-12	8.23778
0.450214	1	1	3	5.43338e-12	8.23731
0.451214	1	1	3	5.4331e-12	8.23684
0.452214	1	1	3	5.43283e-12	8.23637
0.453214	1	1	3	5.43255e-12	8.2359
0.454214	1	1	3	5.43228e-12	8.23543
0.455214	1	1	3	5.432e-12	8.23496
0.456214	1	1	3	5.43173e-12	8.23449
0.457214	1	1	3	5.43145e-12	8.23402
0.458214	1	1	3	5.43117e-12	8.23355
0.459214	1	1	3	5.4309e-12	8.23308
0.460214	1	1	3	5.43062e-12	8.23261
0.461214	1	1	3	5.43035e-12	8.23215
0.462214	1	1	3	5.43007e-12	8.23168
0.463214	1	1	3	5.4298e-12	8.23121
0.464214	1	1	3	5.42952e-12	8.23074
0.465214	1	1	3	5.42925e-12	8.23027
0.466214	1	1	3	5.42897e-12	8.2298
0.467214	1	1	3	5.4287e-12	8.22933
0.468214	1	1	3	5.42843e-12	8.22886
0.469214	1	1	3	5.42815e-12	8.2284
0.470214	1	1	3	5.42788e-12	8.22793
0.471214	1	1	3	5.4276e-12	8.22746
0.472214	1	1	3	5.42733e-12	8.22699
0.473214	1	1	3	5.42705e-12	8.22652
0.474214	1	1	3	5.42678e-12	8.22605
0.475214	1	1	3	5.4265e-12	8.22559
0.476214	1	1	3	5.42623e-12	8.22512
0.477214	1	1	3	5.42595e-12	8.22465
0.478214	1	1	3	5.42568e-12	8.22418
0.479214	1	1	3	5.4254e-12	8.22371
0.480214	1	1	3	5.42513e-12	8.22324
0.481214	1	1	3	5.42485e-12	8.22278
0.482214	1	1	3	5.42458e-12	8.22231
0.483214	1	1	3	5.4243e-12	8.22184
0.484214	1	1	3	5.42403e-12	8.22137
0.485214	1	1	3	5.42376e-12	8.2209
0.486214	1	1	3	5.42348e-12	8.22044
0.487214	1	1	3	5.42321e-12	8.21997
0.488214	1	1	3	5.42293e-12	8.2195
0.489214	1	1	3	5.42266e-12	8.21903
0.490214	1	1	3	5.42238e-12	8.21856
0.491214	1	1	3	5.42211e-12	8.2181
0.492214	1	1	3	5.42183e-12	8.21763
0.493214	1	1	3	5.42156e-12	8.21716
0.494214	1	1	3	5.42129e-12	8.21669
0.495214	1	1	3	5.42101e-12	8.21623
0.496214	1	1	3	5.42074e-12	8.21576
0.497214	1	1	3	5.42046e-12	8.21529
0.498214	1	1	3	5.42019e-12	8.21482
0.499214	1	1	3	5.41991e-12	8.21436
0.500214	1	1	3	5.41964e-12	8.21389
0.501214	1	1	3	5.41937e-12	8.21342
0.502214	1	1	3	5.41909e-12	8.21295
0.503214	1	1	3	5.41882e-12	8.21249
0.504214	1	1	3	5.41854e-12	8.21202
0.505214	1	1	3	5.41827e-12	8.21155
0.506214	1	1	3	5.418e-12	8.21108
0.507214	1	1	3	5.41772e-12	8.21062
0.508214	1	1	3	5.41745e-12	8.21015
0.509214	1	1	3	5.41717e-12	8.20968
0.510214	1	1	3	5.4169e-12	8.20921
0.511214	1	1	3	5.41663e-12	8.20875
0.512214	1	1	3	5.41635e-12	8.20828
0.513214	1	1	3	5.41608e-12	8.20781
0.514214	1	1	3	5.4158e-12	8.20735
0.515214	1	1	3	5.41553e-12	8.20688
0.516214	1	1	3	5.41526e-12	8.20641
0.517214	1	1	3	5.41498e-12	8.20595
0.518214	1	1	3	5.41471e-12	8.20548
0.519214	1	1	3	5.41443e-12	8.20501
0.520214	1	1	3	5.41416e-12	8.20455
0.521214	1	1	3	5.41389e-12	8.20408
0.522214	1	1	3	5.41361e-12	8.20361
0.523214	1	1	3	5.41334e-12	8.20315
0.524214	1	1	3	5.41307e-12	8.20268
0.525214	1	1	3	5.41279e-12	8.20221
0.526214	1	1	3	5.41252e-12	8.20175
0.527214	1	1	3	5.41224e-12	8.20128
0.528214	1	1	3	5.41197e-12	8.20081
0.529214	1	1	3	5.4117e-12	8.20035
0.530214	1	1	3	5.41142e-12	8.19988
0.531214	1	1	3	5.41115e-12	8.19941
0.532214	1	1	3	5.41088e-12	8.19895
0.533214	1	1	3	5.4106e-12	8.19848
0.534214	1	1	3	5.41033e-12	8.19802
0.535214	1	1	3	5.41006e-12	8.19755
0.536214	1	1	3	5.40978e-12	8.19708
0.537214	1	1	3	5.40951e-12	8.19662
0.538214	1	1	3	5.40924e-12	8.19615
0.539214	1	1	3	5.40896e-12	8.19568
0.540214	1	1	3	5.40869e-12	8.19522
0.541214	1	1	3	5.40842e-12	8.19475
0.542214	1	1	3	5.40814e-12	8.19429
0.543214	1	1	3	5.40787e-12	8.19382
0.544214	1	1	3	5.4076e-12	8.19335
0.545214	1	1	3	5.40732e-12	8.19289
0.546214	1	1	3	5.40705e-12	8.19242
0.547214	1	1	3	5.40678e-12	8.19196
0.548214	1	1	3	5.4065e-12	8.19149
0.549214	1	1	3	5.40623e-12	8.19103
0.550214	1	1	3	5.40596e-12	8.19056
0.551214	1	1	3	5.40568e-12	8.19009
0.552214	1	1	3	5.40541e-12	8.18963
0.553214	1	1	3	5.40514e-12	8.18916
0.554214	1	1	3	5.40486e-12	8.1887
0.555214	1	1	3	5.40459e-12	8.18823
0.556214	1	1	3	5.40432e-12	8.18777
0.557214	1	1	3	5.40404e-12	8.1873
0.558214	1	1	3	5.40377e-12	8.18684
0.559214	1	1	3	5.4035e-12	8.18637
0.560214	1	1	3	5.40323e-12	8.18591
0.561214	1	1	3	5.40295e-12	8.18544
0.562214	1	1	3	5.40268e-12	8.18498
0.563214	1	1	3	5.40241e-12	8.18451
0.564214	1	1	3	5.40213e-12	8.18405
0.565214	1	1	3	5.40186e-12	8.18358
0.566214	1	1	3	5.40159e-12	8.18312
0.567214	1	1	3	5.40132e-12	8.18265
0.568214	1	1	3	5.40104e-12	8.18219
0.569214	1	1	3	5.40077e-12	8.18172
0.570214	1	1	3	5.4005e-12	8.18126
0.571214	1	1	3	5.40022e-12	8.18079
0.572214	1	1	3	5.39995e-12	8.18033
0.573214	1	1	3	5.39968e-12	8.17986
0.574214	1	1	3	5.39941e-12	8.1794
0.575214	1	1	3	5.39913e-12	8.17893
0.576214	1	1	3	5.39886e-12	8.17847
0.577214	1	1	3	5.39859e-12	8.178
0.578214	1	1	3	5.39832e-12	8.17754
0.579214	1	1	3	5.39804e-12	8.17707
