-125	-125	0	1.35337
-125	-118.243	0	1.40578
-125	-111.486	0	1.45984
-125	-104.73	0	1.51527
-125	-97.973	0	1.57167
-125	-91.2162	0	1.62856
-125	-84.4595	0	1.68533
-125	-77.7027	0	1.7412
-125	-70.9459	0	1.79528
-125	-64.1892	0	1.84651
-125	-57.4324	0	1.89372
-125	-50.6757	0	1.93562
-125	-43.9189	0	1.97087
-125	-37.1622	0	1.99812
-125	-30.4054	0	2.01609
-125	-23.6486	0	2.02365
-125	-16.8919	0	2.01994
-125	-10.1351	0	2.00438
-125	-3.37838	0	1.97682
-125	3.37838	0	1.93748
-125	10.1351	0	1.88703
-125	16.8919	0	1.82649
-125	23.6486	0	1.75723
-125	30.4054	0	1.68079
-125	37.1622	0	1.59886
-125	43.9189	0	1.51314
-125	50.6757	0	1.42526
-125	57.4324	0	1.33672
-125	64.1892	0	1.24883
-125	70.9459	0	1.16269
-125	77.7027	0	1.07919
-125	84.4595	0	0.999026
-125	91.2162	0	0.922683
-125	97.973	0	0.850495
-125	104.73	0	0.782653
-125	111.486	0	0.719233
-125	118.243	0	0.660224
-125	125	0	0.605545
-125	131.757	0	0.660224
-125	138.514	0	0.719233
-125	145.27	0	0.782653
-125	152.027	0	0.850495
-125	158.784	0	0.922683
-125	165.541	0	0.999026
-125	172.297	0	1.07919
-125	179.054	0	1.16269
-125	185.811	0	1.24883
-125	192.568	0	1.33672
-125	199.324	0	1.42526
-125	206.081	0	1.51314
-125	212.838	0	1.59886
-125	219.595	0	1.68079
-125	226.351	0	1.75723
-125	233.108	0	1.82649
-125	239.865	0	1.88703
-125	246.622	0	1.93748
-125	253.378	0	1.97682
-125	260.135	0	2.00438
-125	266.892	0	2.01994
-125	273.649	0	2.02365
-125	280.405	0	2.01609
-125	287.162	0	1.99812
-125	293.919	0	1.97087
-125	300.676	0	1.93562
-125	307.432	0	1.89372
-125	314.189	0	1.84651
-125	320.946	0	1.79528
-125	327.703	0	1.7412
-125	334.459	0	1.68533
-125	341.216	0	1.62856
-125	347.973	0	1.57167
-125	354.73	0	1.51527
-125	361.486	0	1.45984
-125	368.243	0	1.40578
-125	375	0	1.35337
-114.899	-125	0	1.42527
-114.899	-118.243	0	1.48692
-114.899	-111.486	0	1.55124
-114.899	-104.73	0	1.61801
-114.899	-97.973	0	1.68686
-114.899	-91.2162	0	1.75731
-114.899	-84.4595	0	1.82869
-114.899	-77.7027	0	1.90012
-114.899	-70.9459	0	1.97053
-114.899	-64.1892	0	2.03858
-114.899	-57.4324	0	2.10272
-114.899	-50.6757	0	2.1612
-114.899	-43.9189	0	2.2121
-114.899	-37.1622	0	2.25342
-114.899	-30.4054	0	2.28321
-114.899	-23.6486	0	2.29968
-114.899	-16.8919	0	2.30137
-114.899	-10.1351	0	2.28729
-114.899	-3.37838	0	2.25703
-114.899	3.37838	0	2.21085
-114.899	10.1351	0	2.14965
-114.899	16.8919	0	2.07495
-114.899	23.6486	0	1.98874
-114.899	30.4054	0	1.89333
-114.899	37.1622	0	1.79118
-114.899	43.9189	0	1.68475
-114.899	50.6757	0	1.57631
-114.899	57.4324	0	1.4679
-114.899	64.1892	0	1.36124
-114.899	70.9459	0	1.2577
-114.899	77.7027	0	1.15835
-114.899	84.4595	0	1.06392
-114.899	91.2162	0	0.974904
-114.899	97.973	0	0.891573
-114.899	104.73	0	0.814017
-114.899	111.486	0	0.742198
-114.899	118.243	0	0.675975
-114.899	125	0	0.615142
-114.899	131.757	0	0.675975
-114.899	138.514	0	0.742198
-114.899	145.27	0	0.814017
-114.899	152.027	0	0.891573
-114.899	158.784	0	0.974904
-114.899	165.541	0	1.06392
-114.899	172.297	0	1.15835
-114.899	179.054	0	1.2577
-114.899	185.811	0	1.36124
-114.899	192.568	0	1.4679
-114.899	199.324	0	1.57631
-114.899	206.081	0	1.68475
-114.899	212.838	0	1.79118
-114.899	219.595	0	1.89333
-114.899	226.351	0	1.98874
-114.899	233.108	0	2.07495
-114.899	239.865	0	2.14965
-114.899	246.622	0	2.21085
